date,id,sales,sell_price,quarter_sin,quarter_cos,month_sin,month_cos,dayofmonth_sin,dayofmonth_cos,dayofyear_sin,dayofyear_cos,wday_sin,wday_cos,year,event_type_1_Cultural,event_type_1_National,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_Religious,event_name_1,event_name_2
2015-05-24,HOUSEHOLD_2_CA_2,350.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.620609481827423,-0.7841198065767103,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-25,HOUSEHOLD_2_CA_2,350.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6070575744291002,-0.7946578517376252,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-05-26,HOUSEHOLD_2_CA_2,232.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.593326764377232,-0.8049617075821959,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,HOUSEHOLD_2_CA_2,187.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.5794210982045638,-0.8150283375168113,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,HOUSEHOLD_2_CA_2,203.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.5653446739747428,-0.8248547748594245,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,HOUSEHOLD_2_CA_2,272.0,5.7586990291262135,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.5511016400746,-0.8344381237138473,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,HOUSEHOLD_2_CA_2,377.0,5.760233009708738,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.5366961939916005,-0.8437755598231856,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,HOUSEHOLD_2_CA_2,340.0,5.760233009708738,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.522132581076825,-0.8528643314021596,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,HOUSEHOLD_2_CA_2,207.0,5.760233009708738,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.5074150932938454,-0.8617017599480682,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,HOUSEHOLD_2_CA_2,197.0,5.760233009708738,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.4925480679538644,-0.8702852410301553,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,HOUSEHOLD_2_CA_2,204.0,5.760233009708738,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.47753588643748834,-0.8786122450571482,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,HOUSEHOLD_2_CA_2,218.0,5.760233009708738,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.4623829729035147,-0.8866803180227402,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2015-06-05,HOUSEHOLD_2_CA_2,249.0,5.760233009708738,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.44709379298511426,-0.8944870822287954,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,HOUSEHOLD_2_CA_2,370.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.43167285247378384,-0.9020302369860707,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-07,HOUSEHOLD_2_CA_2,312.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.4161246959914746,-0.9093075592922357,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,HOUSEHOLD_2_CA_2,233.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.40045390565126676,-0.9163169044870046,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,HOUSEHOLD_2_CA_2,209.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.3846650997070012,-0.923056206884176,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,HOUSEHOLD_2_CA_2,233.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.3687629311922603,-0.9295234803804002,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,HOUSEHOLD_2_CA_2,215.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.352752086549095,-0.9357168190404935,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,HOUSEHOLD_2_CA_2,280.0,5.766893203883495,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.3366372842469106,-0.9416343976591258,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,HOUSEHOLD_2_CA_2,406.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.3204232733919112,-0.9472744722987169,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,HOUSEHOLD_2_CA_2,359.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.304114832327518,-0.9526353808033825,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,HOUSEHOLD_2_CA_2,244.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.28771676722616724,-0.9577155432887803,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,HOUSEHOLD_2_CA_2,207.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.27123391067291,-0.9625134626077081,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2015-06-17,HOUSEHOLD_2_CA_2,271.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.2546711202412288,-0.9670277247913204,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,HOUSEHOLD_2_CA_2,256.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.2380332770614858,-0.9712569994658313,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-06-19,HOUSEHOLD_2_CA_2,258.0,5.752970873786408,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.22132528438243243,-0.9752000402445825,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,HOUSEHOLD_2_CA_2,373.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.2045520661262008,-0.9788556850953578,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,HOUSEHOLD_2_CA_2,426.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.18771856543719884,-0.9822228566828406,0.9749279121818236,-0.22252093395631434,1.0833852377699256,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-06-22,HOUSEHOLD_2_CA_2,274.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.17082974322534397,-0.985300562686109,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,HOUSEHOLD_2_CA_2,291.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.15389057670406214,-0.9880878960910771,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-24,HOUSEHOLD_2_CA_2,217.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.13690605792347574,-0.9905840354577969,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-25,HOUSEHOLD_2_CA_2,257.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.11988119229922739,-0.99278824516254,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,HOUSEHOLD_2_CA_2,252.0,5.78852427184466,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.10282099713736068,-0.9946998756145891,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,HOUSEHOLD_2_CA_2,368.0,5.790038834951456,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.08573050015569475,-0.9963183634476755,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,HOUSEHOLD_2_CA_2,426.0,5.790038834951456,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0686147380021341,-0.9976432316860063,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,HOUSEHOLD_2_CA_2,227.0,5.790038834951456,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.05147875477034673,-0.9986740898848305,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,HOUSEHOLD_2_CA_2,264.0,5.790038834951456,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.03432760051324382,-0.9994106342455052,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,HOUSEHOLD_2_CA_2,241.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,0.01716632975470737,-0.9998526477050269,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,HOUSEHOLD_2_CA_2,287.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,HOUSEHOLD_2_CA_2,354.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,-0.017166329754707124,-0.9998526477050269,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,HOUSEHOLD_2_CA_2,260.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,-0.03432760051324357,-0.9994106342455052,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-07-05,HOUSEHOLD_2_CA_2,356.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0,-0.05147875477034649,-0.9986740898848305,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,HOUSEHOLD_2_CA_2,309.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.0,1.0,-0.06861473800213387,-0.9976432316860063,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,HOUSEHOLD_2_CA_2,222.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,-0.0857305001556945,-0.9963183634476755,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,HOUSEHOLD_2_CA_2,261.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,-0.10282099713736044,-0.9946998756145891,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,HOUSEHOLD_2_CA_2,193.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,-0.11988119229922714,-0.99278824516254,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,HOUSEHOLD_2_CA_2,275.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,-0.1369060579234755,-0.9905840354577969,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,HOUSEHOLD_2_CA_2,398.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,-0.1538905767040619,-0.9880878960910772,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-12,HOUSEHOLD_2_CA_2,373.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0,-0.17082974322534417,-0.985300562686109,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,HOUSEHOLD_2_CA_2,236.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.0,1.0,-0.1877185654371986,-0.9822228566828407,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,HOUSEHOLD_2_CA_2,253.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,-0.204552066126201,-0.9788556850953578,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,HOUSEHOLD_2_CA_2,277.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,-0.22132528438243262,-0.9752000402445825,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,HOUSEHOLD_2_CA_2,272.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,-0.23803327706148558,-0.9712569994658314,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,HOUSEHOLD_2_CA_2,321.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,-0.254671120241229,-0.9670277247913203,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,HOUSEHOLD_2_CA_2,422.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,-0.2712339106729102,-0.962513462607708,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-07-19,HOUSEHOLD_2_CA_2,406.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0,-0.287716767226167,-0.9577155432887803,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-20,HOUSEHOLD_2_CA_2,250.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.0,1.0,-0.30411483232751824,-0.9526353808033824,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-21,HOUSEHOLD_2_CA_2,268.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,-0.3204232733919105,-0.9472744722987171,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,HOUSEHOLD_2_CA_2,228.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,-0.3366372842469099,-0.941634397659126,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,HOUSEHOLD_2_CA_2,238.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,-0.35275208654909435,-0.9357168190404939,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,HOUSEHOLD_2_CA_2,311.0,5.787165048543689,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,-0.3687629311922596,-0.9295234803804004,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,HOUSEHOLD_2_CA_2,406.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,-0.38466509970700097,-0.9230562068841761,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-26,HOUSEHOLD_2_CA_2,424.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0,-0.40045390565126615,-0.9163169044870049,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,HOUSEHOLD_2_CA_2,250.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.0,1.0,-0.416124695991474,-0.9093075592922361,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-28,HOUSEHOLD_2_CA_2,241.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,-0.4316728524737836,-0.9020302369860708,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,HOUSEHOLD_2_CA_2,265.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,-0.44709379298511365,-0.8944870822287957,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,HOUSEHOLD_2_CA_2,256.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0,-0.4623829729035145,-0.8866803180227403,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,HOUSEHOLD_2_CA_2,315.0,5.787417475728155,-1.0,-1.8369701987210297e-16,-0.5000000000000001,-0.8660254037844386,-0.8660254037844384,-0.5000000000000004,-0.4775358864374881,-0.8786122450571483,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,HOUSEHOLD_2_CA_2,432.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.4925480679538642,-0.8702852410301554,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-02,HOUSEHOLD_2_CA_2,387.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5074150932938452,-0.8617017599480683,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,HOUSEHOLD_2_CA_2,267.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.5221325810768248,-0.8528643314021597,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,HOUSEHOLD_2_CA_2,279.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.5366961939916004,-0.8437755598231858,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,HOUSEHOLD_2_CA_2,255.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.5511016400745999,-0.8344381237138474,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,HOUSEHOLD_2_CA_2,226.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.5653446739747425,-0.8248547748594246,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,HOUSEHOLD_2_CA_2,303.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.5794210982045637,-0.8150283375168114,-2.4492935982947064e-16,1.0,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,HOUSEHOLD_2_CA_2,389.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.5933267643772318,-0.8049617075821961,0.7818314824680298,0.6234898018587336,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-09,HOUSEHOLD_2_CA_2,404.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.6070575744291,-0.7946578517376253,0.9749279121818236,-0.22252093395631434,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,HOUSEHOLD_2_CA_2,277.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.6206094818274228,-0.7841198065767104,0.43388373911755823,-0.900968867902419,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-11,HOUSEHOLD_2_CA_2,244.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.6339784927628865,-0.77335067770973,-0.433883739117558,-0.9009688679024191,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-12,HOUSEHOLD_2_CA_2,250.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.6471606673266059,-0.7623536388483905,-0.9749279121818236,-0.2225209339563146,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-13,HOUSEHOLD_2_CA_2,262.0,5.790038834951456,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.6601521206712319,-0.7511319308705199,-0.7818314824680299,0.6234898018587334,1.0833852377699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
