date,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
2013-04-17,5,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-18,6,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-19,7,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-20,1,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-21,2,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-22,3,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-23,4,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-24,5,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-25,6,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-26,7,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-27,1,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-28,2,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-29,3,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-04-30,4,4,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-01,5,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-05-02,6,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-05-03,7,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-05-04,1,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-05-05,2,5,2013,OrthodoxEaster,Religious,Cinco De Mayo,Cultural,1,1,1
2013-05-06,3,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-05-07,4,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-05-08,5,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-05-09,6,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-05-10,7,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-05-11,1,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-05-12,2,5,2013,Mother's day,Cultural,0_NoEvent,0_NoEvent,0,1,1
2013-05-13,3,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-05-14,4,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-05-15,5,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-05-16,6,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-17,7,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-18,1,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-19,2,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-20,3,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-21,4,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-22,5,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-23,6,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-24,7,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-25,1,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-26,2,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-27,3,5,2013,MemorialDay,National,0_NoEvent,0_NoEvent,0,0,0
2013-05-28,4,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-29,5,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-30,6,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-05-31,7,5,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-01,1,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-06-02,2,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-06-03,3,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-06-04,4,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-06-05,5,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-06-06,6,6,2013,NBAFinalsStart,Sporting,0_NoEvent,0_NoEvent,1,1,1
2013-06-07,7,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-06-08,1,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-06-09,2,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-06-10,3,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-06-11,4,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-06-12,5,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-06-13,6,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-06-14,7,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-06-15,1,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-06-16,2,6,2013,Father's day,Cultural,0_NoEvent,0_NoEvent,0,0,0
2013-06-17,3,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-18,4,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-19,5,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-20,6,6,2013,NBAFinalsEnd,Sporting,0_NoEvent,0_NoEvent,0,0,0
2013-06-21,7,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-22,1,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-23,2,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-24,3,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-25,4,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-26,5,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-27,6,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-28,7,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-29,1,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-06-30,2,6,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-01,3,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-07-02,4,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-07-03,5,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-07-04,6,7,2013,IndependenceDay,National,0_NoEvent,0_NoEvent,1,0,0
2013-07-05,7,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-07-06,1,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-07-07,2,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-07-08,3,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-07-09,4,7,2013,Ramadan starts,Religious,0_NoEvent,0_NoEvent,1,1,1
2013-07-10,5,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-07-11,6,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-07-12,7,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-07-13,1,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-07-14,2,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-07-15,3,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-07-16,4,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-17,5,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-18,6,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-19,7,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-20,1,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-21,2,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-22,3,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-23,4,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-24,5,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-25,6,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-26,7,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-27,1,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-28,2,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-29,3,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-30,4,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-07-31,5,7,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-01,6,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-08-02,7,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-08-03,1,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-08-04,2,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-08-05,3,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-08-06,4,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-08-07,5,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-08-08,6,8,2013,Eid al-Fitr,Religious,0_NoEvent,0_NoEvent,1,0,1
2013-08-09,7,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-08-10,1,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-08-11,2,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-08-12,3,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-08-13,4,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-08-14,5,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-08-15,6,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-08-16,7,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-17,1,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-18,2,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-19,3,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-20,4,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-21,5,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-22,6,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-23,7,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-24,1,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-25,2,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-26,3,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-27,4,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-28,5,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-29,6,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-30,7,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-08-31,1,8,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-01,2,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-09-02,3,9,2013,LaborDay,National,0_NoEvent,0_NoEvent,1,0,1
2013-09-03,4,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-09-04,5,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-09-05,6,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-09-06,7,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-09-07,1,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-09-08,2,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-09-09,3,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-09-10,4,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-09-11,5,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-09-12,6,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-09-13,7,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-09-14,1,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-09-15,2,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-09-16,3,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-17,4,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-18,5,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-19,6,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-20,7,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-21,1,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-22,2,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-23,3,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-24,4,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-25,5,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-26,6,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-27,7,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-28,1,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-29,2,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-09-30,3,9,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-01,4,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-10-02,5,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-10-03,6,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-10-04,7,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-10-05,1,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-10-06,2,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-10-07,3,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-10-08,4,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-10-09,5,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-10-10,6,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-10-11,7,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-10-12,1,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-10-13,2,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-10-14,3,10,2013,ColumbusDay,National,0_NoEvent,0_NoEvent,0,0,1
2013-10-15,4,10,2013,EidAlAdha,Religious,0_NoEvent,0_NoEvent,0,1,1
2013-10-16,5,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-17,6,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-18,7,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-19,1,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-20,2,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-21,3,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-22,4,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-23,5,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-24,6,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-25,7,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-26,1,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-27,2,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-28,3,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-29,4,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-30,5,10,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-10-31,6,10,2013,Halloween,Cultural,0_NoEvent,0_NoEvent,0,0,0
2013-11-01,7,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-11-02,1,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-11-03,2,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-11-04,3,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-11-05,4,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-11-06,5,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-11-07,6,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-11-08,7,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-11-09,1,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-11-10,2,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-11-11,3,11,2013,VeteransDay,National,0_NoEvent,0_NoEvent,0,1,1
2013-11-12,4,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-11-13,5,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-11-14,6,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-11-15,7,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-11-16,1,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-17,2,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-18,3,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-19,4,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-20,5,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-21,6,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-22,7,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-23,1,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-24,2,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-25,3,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-26,4,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-27,5,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-28,6,11,2013,Thanksgiving,National,0_NoEvent,0_NoEvent,0,0,0
2013-11-29,7,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-11-30,1,11,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-01,2,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-12-02,3,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-12-03,4,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-12-04,5,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-12-05,6,12,2013,Chanukah End,Religious,0_NoEvent,0_NoEvent,1,1,1
2013-12-06,7,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-12-07,1,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,0
2013-12-08,2,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2013-12-09,3,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2013-12-10,4,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2013-12-11,5,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-12-12,6,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-12-13,7,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,0
2013-12-14,1,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,1
2013-12-15,2,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
2013-12-16,3,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-17,4,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-18,5,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-19,6,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-20,7,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-21,1,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-22,2,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-23,3,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-24,4,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-25,5,12,2013,Christmas,National,0_NoEvent,0_NoEvent,0,0,0
2013-12-26,6,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-27,7,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-28,1,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-29,2,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-30,3,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2013-12-31,4,12,2013,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,0,0
2014-01-01,5,1,2014,NewYear,National,0_NoEvent,0_NoEvent,1,1,0
2014-01-02,6,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-01-03,7,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-01-04,1,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-01-05,2,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-01-06,3,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-01-07,4,1,2014,OrthodoxChristmas,Religious,0_NoEvent,0_NoEvent,1,1,0
2014-01-08,5,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,1
2014-01-09,6,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,1,1
2014-01-10,7,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,1,0,0
2014-01-11,1,1,2014,0_NoEvent,0_NoEvent,0_NoEvent,0_NoEvent,0,1,1
